Drama Name,Episode No#,URL,Sentence No,Start Time,End Time,Urdu Sentence,English Sentence
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,204,00:27:06.020,00:27:12.930,اس سے بھی زیادہ بیکار,even more useless than that
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,205,00:27:12.930,00:27:26.660,[موسیقی],[Music]
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,206,00:27:26.660,00:27:30.180,اگر ہم شادی کرتے ہیں تو ہمارا بہت بڑا حصہ ہے۔,"we have a big part, if you can get us married then you"
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,207,00:27:30.180,00:27:32.800,اگر آپ اسے کروا سکتے ہیں تو آپ اسے تھوڑا سا بھی کر سکتے ہیں۔,can do even a little
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,208,00:27:32.800,00:27:40.680,[موسیقی],[Music]
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,209,00:27:40.680,00:27:42.780,لیکن اس کے لیے ہمیں ایک بار پھر ان کے گھر جانا پڑا,But for that we will have to go back to their house once
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,210,00:27:45.420,00:28:07.380,[موسیقی],[Music]
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,211,00:28:07.380,00:28:09.840,شکریہ,"Thank you,"
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,212,00:28:09.840,00:28:12.110,آپ کو کیسے پتہ چلا کہ یہ میری سالگرہ ہے؟,how did you know that today is my anniversary
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,213,00:28:12.110,00:28:18.540,[موسیقی],[Music]
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,214,00:28:21.900,00:28:23.580,شکریہ,Thank you
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,215,00:28:23.580,00:28:30.440,[موسیقی],[Music] [Music
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,216,00:29:03.340,00:29:16.670,[موسیقی],]
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,217,00:29:16.670,00:29:18.540,[موسیقی],[Music]
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,218,00:29:18.540,00:29:19.350,چائے,Tea
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,219,00:29:19.350,00:29:22.340,[موسیقی],[Music]
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,220,00:29:22.340,00:29:25.100,ابھی نہیں۔,Not now
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,221,00:29:25.100,00:29:44.780,[موسیقی],[Music] There is no
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,222,00:29:44.780,00:29:47.220,اس کی کوئی ضرورت نہیں۔,need for this
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,223,00:29:47.220,00:29:53.870,[موسیقی],[Music]
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,224,00:29:53.870,00:30:16.460,[موسیقی],[Music]
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,225,00:30:16.460,00:30:19.140,اگر یہ میرے اختیار میں ہوتا تو میں بہت پہلے بھاگ جاتا,"If it was in my control, I would have run away long ago"
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,226,00:30:25.320,00:30:39.920,[موسیقی],[Music] She
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,227,00:30:39.920,00:30:41.570,سوتیلی بیٹی جو ہے,is my step-mother
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,228,00:30:41.570,00:31:16.940,[موسیقی],[Music]
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,229,00:31:16.940,00:31:23.040,[موسیقی],[Music]
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,230,00:31:23.040,00:31:27.360,[موسیقی],[Music] She
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,231,00:31:27.360,00:31:37.720,بہت اچھا کھانا بناتا ہے۔,makes very good food
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,232,00:31:37.720,00:31:43.860,[موسیقی],[Music] We will
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,233,00:31:43.860,00:31:45.850,ہم اس سے سو گنا بہتر کھیل بنائیں گے۔,make games a hundred times better than her
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,234,00:31:45.850,00:31:48.720,[موسیقی],[Music]
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,235,00:31:48.720,00:31:50.580,تم لوگوں نے بھی کھا لیا ہے نا تم ایسے کیوں کھڑے ہو؟,"You guys have also eaten, right? Why are you standing like this"
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,236,00:31:52.100,00:32:25.320,[موسیقی],[Music] You
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,237,00:32:25.320,00:32:28.750,مجھے کچھ پیسوں کی ضرورت تھی۔,"wanted some money, right? [Music]"
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,238,00:32:35.050,00:32:38.540,[تعریف],[Praise] If you
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,239,00:32:38.540,00:32:43.650,اگر ضرورت ہو تو,want then [
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,240,00:32:43.650,00:33:03.140,[موسیقی],Music] Are
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,241,00:33:03.140,00:33:05.080,تم ٹھیک ہو؟,you well
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,242,00:33:05.080,00:33:29.530,[موسیقی],[Music]
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,243,00:33:29.530,00:34:15.020,[موسیقی],[Music]
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,244,00:34:15.020,00:34:17.110,ہیلو تھانہ,Hello police station
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,245,00:34:17.110,00:34:23.390,[موسیقی],[Music] [Music
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,246,00:34:23.390,00:35:23.090,[موسیقی],] [
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,247,00:35:23.090,00:35:26.180,[موسیقی],Music] She
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,248,00:35:26.180,00:35:30.620,آپ کی بیٹی بہت اچھا کھانا پکاتی ہے۔,"makes very good food, I am your daughter"
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,249,00:35:30.620,00:35:49.100,[موسیقی],[Music] I am transferring all
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,250,00:35:49.100,00:35:52.740,کہ میں اپنی تمام دولت اور ساڑھی کے ساتھ ہوں۔,my wealth and all my
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,251,00:35:52.740,00:35:56.040,یہ جائیداد ان کی پہلی بیوی کے کرن ٹرسٹ میں ہے۔,property to my first wife's Karan Trust.
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,252,00:35:56.040,00:35:58.920,میں تمہیں اپنی دوسری عمر کہہ رہا ہوں، بتاؤ,My second wife has told me
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,253,00:35:58.920,00:36:01.740,اسے پہلے ہی بتا دیا ہے کہ اسے میری دولت مل جائے گی اور شاید آج سے,"that she has nothing to do with my wealth and probably from today,"
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,254,00:36:01.740,00:36:04.260,کرنے کو کچھ نہیں تو میں نے اسے نیچے اٹھایا,so I take this step.
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,255,00:36:04.260,00:36:07.740,میری جان لے لو پھر قانونی طریقے سے کرو,"After my death, it"
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,256,00:36:07.740,00:36:10.480,لاگو کیا جانا چاہئے,should be implemented legally
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,257,00:36:10.480,00:36:21.820,[موسیقی],[Music]
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,258,00:36:21.820,00:36:28.320,[موسیقی],[MUSIC]
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,259,00:36:28.320,00:36:53.180,[موسیقی],[MUSIC] A A
kitni girhein baqi hein,19,https://www.youtube.com/watch?v=BENjiwFPka0,260,00:36:54.980,00:36:54.980,[موسیقی],[MUSIC]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,1,00:00:04.040,00:00:34.920,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,2,00:00:34.920,00:01:00.730,[ہنسی],[Laughter]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,3,00:01:00.730,00:01:10.800,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,4,00:01:10.800,00:01:12.140,نہیں پلیز دیکھو,"No, please watch"
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,5,00:01:12.140,00:01:27.250,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,6,00:01:27.250,00:01:35.600,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,7,00:01:35.600,00:02:20.460,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,8,00:02:20.460,00:02:23.700,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,9,00:02:23.700,00:02:27.120,آپ کو کچھ اندازہ ہونا چاہیے کہ میں کیا ہوں۔,You should at least realize what I do
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,10,00:02:27.120,00:02:28.480,میں یہ اپنے بچوں کے لیے نہیں کرتا,n't do for my children
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,11,00:02:28.480,00:02:32.180,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,12,00:02:32.180,00:02:36.300,میرا کیا قصور ہے میں ہر چیز سے بچتا ہوں۔,"What is my fault, I am avoiding everything"
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,13,00:02:36.300,00:02:38.820,میں کوشش کر رہا ہوں لیکن یہ کھانسی دور نہیں ہو گی۔,but this cough is not going away
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,14,00:02:38.820,00:02:41.760,وہ غریب آدمی ساری رات تمہاری کھانسی کی وجہ ہے۔,The poor guy couldn't sleep the whole night because of your cough At least
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,15,00:02:43.560,00:02:45.780,کم از کم آپ کو کمرے کا دروازہ بند کرنا چاہیے۔,you should close the door of the room
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,16,00:02:45.780,00:02:46.920,سونی کے سامنے طاقت ہے۔,before sleeping
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,17,00:02:46.920,00:02:49.380,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,18,00:02:49.380,00:02:50.930,ایسا ہو سکتا ہے یا نہیں ہو سکتا,This can happen or not [
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,19,00:02:50.930,00:02:56.880,[موسیقی],Music] It's
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,20,00:02:56.880,00:02:57.360,ٹھیک ہے,okay [Music
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,21,00:02:57.360,00:03:07.480,[موسیقی],]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,22,00:03:07.480,00:03:08.220,[تعریف],[Praise]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,23,00:03:08.220,00:03:15.470,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,24,00:03:15.470,00:03:17.640,[ہنسی],[Laughter]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,25,00:03:17.640,00:03:28.360,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,26,00:03:28.360,00:03:41.520,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,27,00:03:41.520,00:03:43.220,وہ,That
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,28,00:03:43.220,00:03:45.540,جے بی تو میں آپ کو بتاتا ہوں کہ اس سے اتنی اچھی بو کیوں آتی ہے۔,"pocket, I might say why is it smelling so nice,"
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,29,00:03:45.540,00:03:50.400,یہ ہو گیا ہے لیکن کیا یقینی ہے,but what is it
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,30,00:03:50.400,00:03:53.660,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,31,00:03:53.660,00:03:57.900,اور جب آپ یہ بہت شوق سے کھاتے ہیں۔,"and when you eat to your heart's content, even this little thing will go"
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,32,00:03:57.900,00:03:59.330,یہ بھی ختم ہونے والا نہیں تھا۔,away
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,33,00:03:59.330,00:04:09.560,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,34,00:04:09.560,00:04:12.130,اور نہ ہی آپ اپنی دوائیں وقت پر لیتے ہیں۔,Neither do you take your medicines on time
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,35,00:04:12.130,00:04:13.400,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,36,00:04:13.400,00:04:17.720,نہیں اپنا خیال رکھنا,"nor do you take care of yourself,"
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,37,00:04:17.720,00:04:21.850,ماں ایسا نہیں کر سکتی,mother
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,38,00:04:21.850,00:04:28.060,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,39,00:04:28.060,00:04:31.220,[موسیقی],[Music] I have the strength
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,40,00:04:32.830,00:04:35.540,[موسیقی],[Music] that I will
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,41,00:04:35.540,00:04:38.520,میں نے کیا کہا کہ کل سے نہیں آؤں گا۔,"not come from tomorrow, what did I say, I did"
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,42,00:04:38.520,00:04:42.180,میں نے کچھ نہیں کہا تھا۔,not say anything
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,43,00:04:42.180,00:04:44.880,یہ وہ چیز ہے جسے آپ بہت ساری چیزیں بھول جاتے ہیں۔,This is the thing that you forget so many things
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,44,00:04:49.880,00:04:55.260,آج کل کے ساتھ,"these days, do"
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,45,00:04:58.700,00:05:01.920,آپ کے لیے کیا ضروری ہے۔,"you definitely have something to eat with them,"
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,46,00:05:01.920,00:05:04.920,اپنے استاد کے بارے میں کوئی رائے رکھنا,their teacher  to have any opinion in the elder one that by
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,47,00:05:04.920,00:05:06.720,اللہ کا شکر ہے کہ اسے استاد مل گیا۔,God's grace she got a teacher
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,48,00:05:06.720,00:05:08.480,اب اگر وہ آپ کے بٹن کی وجہ سے چلی گئی تو کیا ہوگا۔,now because of your button she left then what will happen do
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,49,00:05:08.480,00:05:16.840,اپنی ضروریات کے بارے میں بات نہ کریں۔,n't talk about your needs
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,50,00:05:16.840,00:05:23.300,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,51,00:05:23.300,00:05:27.020,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,52,00:05:27.020,00:05:29.880,کس نے کہا آپ کو پورا دن کچن میں گزارنا ہوگا؟,who told you to keep yourself engaged in the kitchen the whole day like
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,53,00:05:29.880,00:05:32.160,اپنے آپ کو اس طرح مصروف نہ رکھیں، آپ جانتے ہیں کہ یہ آپ کو تھکا دے گا۔,this you know you get tired
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,54,00:05:32.160,00:05:34.800,اب یہ سب ریڈی میڈ بھی ہے۔,too now all this is available readymade too there is no need to
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,55,00:05:34.800,00:05:36.600,کیا آپ کو اسے شروع سے بنانے کا اختیار ملتا ہے؟,make it from scratch
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,56,00:05:45.050,00:05:53.770,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,57,00:05:53.770,00:06:06.600,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,58,00:06:06.600,00:06:09.940,ٹھیک ہے آج آلو بھی ڈال دیں امی,well today add potatoes to Amy too
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,59,00:06:09.940,00:06:11.840,[تعریف],[Praise]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,60,00:06:11.840,00:06:33.980,[موسیقی],[Music] one can get one better
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,61,00:06:33.980,00:06:36.360,مارکیٹ میں بہت سے مختلف قسم کے سویٹر دستیاب ہیں۔,than the other sweaters in the market
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,62,00:06:36.360,00:06:36.910,ریڈی میڈ,readymade
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,63,00:06:36.910,00:06:38.940,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,64,00:06:38.940,00:06:41.520,میں جانتا ہوں کہ بہترین سویٹر کیسے حاصل کرنا ہے۔,I know one can get the best sweaters
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,65,00:06:41.520,00:06:44.700,جاتا ہے لیکن دادی کے ہاتھوں کی محبت سے,but one cannot get a sweater made with love by grandmother's hands
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,66,00:06:46.020,00:06:47.700,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,67,00:06:47.700,00:06:51.370,میں پہلے تمہارے لیے سویٹر بناتا تھا۔,earlier she used to make sweaters for you
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,68,00:06:51.370,00:07:22.010,[موسیقی],[Music] [Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,69,00:07:23.900,00:07:27.840,براہ مہربانی یہ یہاں ہے,please here
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,70,00:07:27.840,00:07:29.360,ہاں بیٹا,yes son
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,71,00:07:29.360,00:07:45.320,[موسیقی],[Music] it is
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,72,00:07:45.320,00:07:48.420,یہ زیادہ نہیں ہوتا، یہ بالکل ٹھیک ہے۔,not very good it is absolutely fine it is a
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,73,00:07:48.420,00:07:50.220,جب بات مشہور شخصیات کی ہو۔,matter of great celebs and she is
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,74,00:07:50.220,00:07:52.920,اور وہ ہماری نوکرانی ہے جو ہمارے پیسے لے رہی ہے۔,our maid is taking money or for
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,75,00:07:52.920,00:07:54.180,یہ کم نہیں کہ کڑی مفت میں تنخواہ لیتی ہے۔,free it is not less kari takes salary it is not a
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,76,00:07:54.180,00:07:56.820,یہ کیا چیز ہے جو مجھے اتنا بڑا بناتی ہے۔,big deal I
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,77,00:07:58.860,00:08:01.860,میں شیشہ کوڑے میں پھینک رہا تھا، اب سوچو,was just throwing glass in the garbage now just think when the
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,78,00:08:01.860,00:08:03.900,کوڑا اٹھانے والا انہیں الگ کرے گا پھر شیشہ,garbage man will separate them then  The glass
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,79,00:08:03.900,00:08:06.240,اس کے ہاتھ میں زخم ہو سکتا ہے یا وہ بھی زخمی ہو سکتا ہے۔,may get stuck in his hand or he
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,80,00:08:06.240,00:08:08.580,شاید ہمیں اس کا بھی خیال رکھنا چاہیے۔,"may get injured. We should take care of him as well,"
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,81,00:08:08.580,00:08:11.820,آخر وہ انسان ہے امی آپ ایسا کچھ بھی نہیں ہیں۔,"after all he is a human being Amy, you don't do anything like this."
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,82,00:08:11.820,00:08:14.700,2 دن پہلے تم سارا دن کچن میں کیا کرتی تھی۔,Two days ago you spent the whole day
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,83,00:08:14.700,00:08:16.620,میں اندر گیا اور آج کھانا پکانا صاف کیا۔,"in the kitchen cooking, its cleaning has been"
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,84,00:08:16.620,00:08:19.020,یہ مکمل ہے کیونکہ پورا باورچی خانہ ہے۔,completed today because the whole kitchen was
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,85,00:08:19.020,00:08:21.360,نہیں یہ ایک چکن تھا,marinated.
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,86,00:08:21.360,00:08:23.540,آپ,You do
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,87,00:08:23.540,00:08:24.970,نہ پڑھیں,n't read
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,88,00:08:24.970,00:08:30.350,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,89,00:08:30.350,00:08:39.090,[موسیقی],[Music] [
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,90,00:08:39.090,00:08:40.390,[تعریف],Praise] [
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,91,00:08:40.390,00:08:46.800,[موسیقی],Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,92,00:08:46.800,00:08:49.260,چلو بیٹا,"Come on son,"
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,93,00:08:49.260,00:08:56.720,آپ بھی کچھ آرام کر لیں۔,you too take some rest
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,94,00:08:56.720,00:08:56.850,[موسیقی],[Music]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,95,00:08:56.850,00:08:58.320,[تعریف],[Praise]
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,96,00:08:58.320,00:09:19.040,[موسیقی],[Music] The
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,97,00:09:19.040,00:09:23.210,مساج کیا,massage is done [Music] I want to
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,98,00:09:26.060,00:09:28.920,گھڑی آپ کے پاس آرام سے بیٹھ سکتی ہے لیکن وقت,"sit with you comfortably, but I do"
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,99,00:09:28.920,00:09:30.540,بس نہیں ملتا,n't get time. I should take
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,100,00:09:30.540,00:09:32.880,مجھے اپنا خیال رکھنا چاہیے، کیا یہ کافی نہیں ہے؟,care of myself. Is it not enough that you do
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,101,00:09:32.880,00:09:35.580,ہوا یہ کہ آپ کو اپنی بالکل پرواہ نہیں۔,n't care for yourself at all?
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,102,00:09:35.580,00:09:38.760,آپ کے بال بہت اچھے تھے آپ کے پاس بہت سارے گانے تھے۔,"Your hair was so nice, so beautiful"
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,103,00:09:38.760,00:09:43.620,اور اب دیکھو، بالکل آدھے بال غائب ہوگئے ہیں، جیسے اب,"and now look, they have become half-dry, as if"
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,104,00:09:43.620,00:09:46.080,کون مجھ سے اتنا پیار کرے گا؟,who would take care of me with so much love? I will take
kitni girhein baqi hein,2,https://www.youtube.com/watch?v=iOiO5p9YQxw,105,00:09:46.080,00:09:48.920,میں یہ کروں گا، ٹھیک ہے؟,"care of you,"
