Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence,Start Time,End Time
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,293.0,00:25:02.120,غلطی ہو گئی۔,Mistaken.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,294.0,00:25:03.720,میں نے یہ سب آپ سے سیکھا ہے۔,I have learned all this from you.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,295.0,00:25:07.360,مارو جہاں اسے سب سے زیادہ تکلیف ہو۔,Hit where it hurts the most.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,296.0,00:25:12.600,تمہاری بیٹی کو پتہ چلا ہے,Your daughter has found out,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,297.0,00:25:16.760,کہ تم نے اس کی ماں کو قتل کیا ہے۔,that you have murdered her mother.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,298.0,00:25:29.280,میری بیٹی واقعی جذباتی ہے۔,My daughter is really emotional.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,299.0,00:25:34.680,یہ عارضی تفریح ​​ہے،,"This is temporary fun,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,300.0,00:25:39.280,آپ,you won’t be able to enjoy,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,301.0,00:26:24.160,میں نے آپ سے کہا تھا،,"I had told you,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,302.0,00:26:26.480,میں نے جو کہا وہ غلط ثابت نہیں ہوگا۔,what I said wouldn’t be proved wrong.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,303.0,00:26:29.720,جاؤ یہاں سے۔  تمہارے والد سے,Go from here.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,304.0,00:26:32.560,میرے اچھے تعلقات تھے۔,I had a good relationship,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,305.0,00:26:36.240,ہم جو بھی کرتے تھے،,"Whatever we used to do,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,306.0,00:26:39.800,نہ,Neither did I have any worth,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,307.0,00:26:43.080,تم دونوں کی,nor do you two have,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,308.0,00:26:47.160,ہم دونوں نے مل کر اپنی قدر کی۔,Both of us made our worth together.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,309.0,00:26:50.080,مجھے تمہاری [ __ ] میں کوئی دلچسپی نہیں ہے۔,I have no interest in your nonsense.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,310.0,00:26:53.360,یہاں سے گم ہو جاؤ۔,Get lost from here.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,311.0,00:26:56.360,اگر شہمیر عنا کو,If Shahmir brings Ana,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,312.0,00:27:00.920,تمہارا کیا بنے گا؟,then what will happen to you?,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,313.0,00:27:05.920,مجھے لگتا ہے کہ آپ کی بھی,I think you too will have,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,314.0,00:27:10.560,اس گھر میں میرے پاس ہے۔,that I have in this home.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,315.0,00:27:16.160,لیکن،,"But,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,316.0,00:27:17.960,اب بھی ایک راستہ ہے.,there is still a way.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,317.0,00:27:20.320,تم کہو تو۔,"If you say, then.",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,318.0,00:27:26.160,کس طرح؟,What way?,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,319.0,00:27:29.760,تم یہاں کیا کر رہے ہو؟,What are you doing here?,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,320.0,00:27:31.040,میڈم مدیحہ نے مجھے کام سے بلایا تھا۔,Madam Madiha had called me for work.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,321.0,00:27:35.880,میں نے پہلے ہی آپ کے لیے بہت کام کیا ہے۔,I have already done a lot of work for you.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,322.0,00:27:38.000,کچن میں جاؤ میں آؤں گی۔,"Go to the kitchen, I will come.",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,323.0,00:27:47.200,تم نے اسے مشورہ کے لیے بلایا تھا تو,"If you had called her for advice,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,324.0,00:27:51.000,یہ وہ دیمک ہے جو تمہارے ساتھ بھی رہتی ہے,"this is that termite that also stays with you,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,325.0,00:27:55.120,اس گھر میں صرف ایک دیمک ہے,"There is just one termite in this home,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,326.0,00:27:57.520,اور وہ ہے تمہارا بھائی۔,and that is your brother.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,327.0,00:27:59.600,جا کر اس سے پوچھو کہ,Go and ask him,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,328.0,00:28:00.880,نواب کی بیٹی,what was the Nawab’s daughter,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,329.0,00:28:04.480,کیا عنا یہاں آئی؟,Did Ana come here?,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,330.0,00:28:05.720,جی ہاں,Yes.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,331.0,00:28:06.760,وہ یہاں آئی اور,She came here and,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,332.0,00:28:09.840,میرے والد کا انتقال ہو گیا,My father died,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,333.0,00:28:11.320,اور میں اسے اتنی آسانی سے نہیں جانے دوں گا۔,and I will not let go of this so easily.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,334.0,00:28:39.000,کیا یہ آپ کا آخری فیصلہ ہے؟,Is this your final decision?,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,335.0,00:28:40.320,جی ہاں  یہ,Yes.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,336.0,00:28:41.800,جانتے ہوئے بھی کہ,Even after knowing that after setting,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,337.0,00:28:46.920,اور سارے خاندان کی عزت برباد ہو جائے گی۔,and the entire family’s honor will be ruined.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,338.0,00:28:49.680,ہمیں کچھ نہیں چھوڑا جائے گا۔,We will not be left with anything.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,339.0,00:28:52.120,ایک دن آخرکار سب کچھ,One day everything will,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,340.0,00:28:56.000,اگر میرے اس فیصلے سے وہ دن جلد آسکتا ہے,If that day can come sooner,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,341.0,00:29:00.000,تو ایسا ہی ہو۔,then so be it.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,342.0,00:29:01.880,کسی دستاویز پر لکھا ہے,"Have it written on a document,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,343.0,00:29:05.120,کہ نوروز آدم کا بیٹا آپ کو استعمال کر رہا ہے۔,that Nauroz Adam’s son is using you.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,344.0,00:29:08.440,یہاں تک کہ آپ نے مجھے استعمال کیا۔,Even you used me.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,345.0,00:29:10.320,ہاہاہا,"Hah,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,346.0,00:29:12.200,یہ تم نہیں بول رہے تمہارے دل میں,"this is not you speaking,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,347.0,00:29:14.400,نوروز آدم کی محبت ہے,it is the love of Nauroz Adam,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,348.0,00:29:20.200,ٹھیک ہے،,"Okay,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,349.0,00:29:21.880,کسی نے کیا۔,someone did it.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,350.0,00:29:26.560,آپ کو اس پر افسوس ہوگا۔  تیرے فیصلوں پر,You will regret it.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,351.0,00:29:32.400,عمر بھر پچھتایا ہوں،,I have regretted all my life,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,352.0,00:29:37.000,تھوڑا سا پچھتانا چاہتا ہوں۔,I want to regret mine a little.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,353.0,00:29:39.440,اگر آج میرا ایک بیٹا بھی,If even a single son of mine,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,354.0,00:29:44.320,میں تمہیں,I would have removed you,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,355.0,00:29:48.960,میرے بیٹے مر چکے ہیں،,"My sons are dead,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,356.0,00:29:52.680,لیکن تمہارا باپ ابھی تک زندہ ہے۔,but your father is still alive.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,357.0,00:29:56.120,آج,"Today,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,358.0,00:29:57.880,نوروز آدم,Nauroz Adam is leaving safely,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,359.0,00:30:03.800,لیکن ایک دن,But one day,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,360.0,00:30:07.280,جب تمہیں,when you will have been,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,361.0,00:30:10.760,اور وہ,and he will come with,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,362.0,00:30:15.400,تو یاد رکھنا,"then remember,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,363.0,00:30:17.960,تمہارے ساتھ تمہارے باپ کے سوا کوئی نہیں کھڑا ہوگا۔,"you will have no one standing with you,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,364.0,00:31:25.360,قصابوں نے ابھی,The Butchers still haven’t,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,365.0,00:31:29.080,اندر سے رپورٹ یہ ہے کہ,The report from the inside is that,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,366.0,00:31:31.520,وہ,they are planning to,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,367.0,00:31:36.800,جب تک صحابی ہیں,"Till Sahab is there,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,368.0,00:31:38.880,صحابی قید میں ہیں۔,Sahab is in imprisonment.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,369.0,00:31:41.920,عنایہ کچھ کرے گی۔,Ana will do something.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,370.0,00:31:44.200,یہاں تک کہ اگر انا کچھ کرنا چاہتی ہے،,"Even if Ana wants to do something,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,371.0,00:31:54.360,ہیلو,Hello.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,372.0,00:31:57.640,ابھی؟,Right now?,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,373.0,00:32:01.000,ٹھیک ہے۔,Okay.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,374.0,00:32:05.680,ہمیں نواب کی حویلی جانا ہے۔,We have to go to the Nawab’s mansion.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,375.0,00:32:07.360,دن کی روشنی میں؟,In broad daylight?,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,376.0,00:32:08.360,ہاں، انا نے خود مجھ سے یہ پوچھا ہے۔,"Yes, Ana has asked me this herself.",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,377.0,00:32:12.600,ہم غریب لوگ,Us poor people will get martyred for,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,378.0,00:32:18.400,چلو۔,Let’s go.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,379.0,00:32:44.840,میں آج تمہیں آزاد کر رہا ہوں۔,I am setting you free today.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,380.0,00:32:47.600,اور تمہارا باپ؟,And your father?,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,381.0,00:32:49.800,اس کی فکر کرنا چھوڑ دو۔,Stop worrying about him.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,382.0,00:32:54.080,کیا آپ نے,Have you heard the example,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,383.0,00:33:00.600,جس میں ایک بچھو اپنی فطرت سے ہٹ کر,In which a scorpion out of his nature,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,384.0,00:33:05.200,اس کے بارے میں سوچو۔,Think about it.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,385.0,00:33:08.000,میں اس وقت قید میں ہوں۔,I am in imprisonment right now.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,386.0,00:33:11.480,اگر میں نکلا,"If I get out,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,387.0,00:33:14.480,تو,then I will snatch,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,388.0,00:33:17.760,تم نے مجھے ڈنک مارا۔,You sting me.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,389.0,00:33:19.440,اپنی فطرت کے مطابق جیو۔,Live up to your nature.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,390.0,00:33:21.640,میں آپ کو پار کروں گا۔,I will get you across.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,391.0,00:33:23.800,میں اپنی فطرت کے مطابق رہوں گا۔,I will live up to my nature.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,392.0,00:33:26.200,میں نے شہمیر کو فون کیا ہے،,"I have called Shahmir,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,393.0,00:33:29.320,آپ غلطی کر رہے ہیں۔,You are making a mistake.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,394.0,00:33:31.600,ٹھیک ہے، اس میں آپ کی اور نواب صاحب کی,"Okay, your and Nawab Sahab’s",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=Jn3vMK9nt8I,395.0,00:33:36.200,اسے بھی لگتا ہے کہ میں غلطی کر رہا ہوں۔,He too feels I am making a mistake.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,1.0,00:00:31.840,شہمیر۔,Shahmir.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,2.0,00:00:32.960,آگے بڑھو۔  -,Go ahead.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,3.0,00:00:33.720,تم کہاں جا رہے ہو؟,-Where are you going?,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,4.0,00:00:38.080,کیا کر رہے ہو؟,What are you doing?,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,5.0,00:00:39.280,کیا تم اس سے ملنے جا رہے ہو؟,Are you going to meet her?,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,6.0,00:00:41.880,کیا تم نے مجھے,Did you not hear me,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,7.0,00:00:43.880,تم کیا چاہتے ہو؟,What do you want?,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,8.0,00:00:45.640,میں بالکل سن سکتا ہوں،,"I can hear perfectly,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,9.0,00:00:48.920,یہ شادی مت کرو۔,Don’t do this marriage.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,10.0,00:00:51.720,دنیا پور آپ کے قدموں میں پڑا ہے۔,Duniyapur is lying at your feet.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,11.0,00:00:54.480,صرف نواب اور,Only the Nawab and,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,12.0,00:00:57.240,صہیب بھی واپس آگئے۔,Sahab too has come back.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,13.0,00:00:59.600,نواب کی ساری دوڑ ختم ہو جائے گی۔,the entire race of Nawab will be finished.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,14.0,00:01:01.840,میں آپ کی طرح جیوں گا…,I will live as you…,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,15.0,00:01:04.120,میں آپ کی مرضی کے مطابق جیوں گا۔,I will live as you please.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,16.0,00:01:06.720,آپ کا کیا مطلب ہے کہ,What do you mean,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,17.0,00:01:10.360,میں ایک چھوٹی سی بات کہنا چاہتا ہوں،,"I want to say something so small,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,18.0,00:01:17.040,تم مجھ سے محبت کرتے ہو نا؟,"You love me, right?",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,19.0,00:01:18.800,بہت کچھ,A lot.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,20.0,00:01:20.360,تم میرے لیے کیا کر سکتے ہو؟,What can you do for me?,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,21.0,00:01:22.160,جو بھی کہو۔,Whatever you say.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,22.0,00:01:27.920,کسی اور سے پیار کرو۔,Love someone else.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,23.0,00:01:30.200,یہی میں چاہتا ہوں۔,That’s what I want.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,24.0,00:01:32.400,تم اور میں دونوں یہ بات اچھی طرح جانتے ہیں کہ,"Both you and I know this well,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,25.0,00:01:36.480,اگر میں عنا کو چھوڑ کر,that even if I leave Ana,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,26.0,00:01:38.960,ہم عمر بھر دم گھٹ کر مر جائیں گے۔,we will die by suffocating,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,27.0,00:01:42.640,مجھے امید ہے کہ آپ میری بات سمجھ گئے ہوں گے۔,I hope you understood what I said.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,28.0,00:01:45.760,دوبارہ ایسا نہ کریں۔,Don’t do this again.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,29.0,00:02:08.600,کیا آپ کے ان ہاتھوں میں طاقت نہیں ہے؟,Don’t you have strength in these hands?,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,30.0,00:02:10.560,آپ تین فلیٹ بریڈ کھاتے ہیں۔,You eat three flatbreads.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,31.0,00:02:12.720,اگر آپ مجھے دن بھر کام کرنے پر مجبور کریں گے,"If you make me work all day long,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,32.0,00:02:16.320,اکیلا آدمی,How can a single person do the work,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,33.0,00:02:20.000,مجھے ایک پچاس,I have to cook food for one fifty,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,34.0,00:02:22.440,اتنی فلیٹ بریڈز تیار کرنی ہیں۔,I have to prepare so many flatbreads.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,35.0,00:02:24.440,آپ ایک فرد کو,You make one single person,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,36.0,00:02:27.080,میں اس کے قابل نہیں ہوں۔,I am not able to do it.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,37.0,00:02:29.720,آپ کو جو کہا جائے خاموشی سے کرو۔,Quietly do what you are told.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,38.0,00:02:32.200,یہ ہے.,That’s it.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,39.0,00:02:34.040,یہ کافی ہے۔  اسے چھوڑ دو۔,It is enough. Leave her.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,40.0,00:02:38.280,نوشابہ اٹھو یہاں سے چلو۔,"Noshaba, get up, leave from here.",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,41.0,00:02:42.240,اٹھو۔,Get up.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,42.0,00:02:49.880,اسے اب اکیلا چھوڑ دو۔,"Leave her alone, now.",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,43.0,00:02:51.680,ارے تمہیں اس سے کیا نفرت ہے,"Hey, what is hatred you have towards her,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,44.0,00:02:55.480,نفرت کیا ہے؟,What is the hatred?,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,45.0,00:02:57.520,اگر میں کر سکتا تو میں,If I could I would take out every single,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,46.0,00:03:03.280,میں اس کے ساتھ جو کچھ کر رہا ہوں اس کے,What I am doing to her is nothing,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,47.0,00:03:07.000,کسی کو معاف کرنا بھی ایک چیز ہے۔,Forgiving someone is also something.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,48.0,00:03:09.280,میں کس کو معاف کروں؟,Who all do I forgive?,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,49.0,00:03:11.400,کیا میں نواب دلاوائز کو معاف کر دوں؟,Should I forgive Nawab Dilawaiz?,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,50.0,00:03:13.240,یہ نوشابہ؟  یا میرا باپ,"This Noshaba? Or my father,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,51.0,00:03:15.920,جس نے میری زندگی برباد کر دی۔  خاموش,who ruined my life.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,52.0,00:03:17.880,!,Quiet!,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,53.0,00:03:19.840,اگر تم ایک اور لفظ بولو تو,"If you say another word,",,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,54.0,00:03:22.280,میں تمہاری زبان کھینچ لوں گا۔,I will pull your tongue.,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,55.0,00:03:23.880,آپ کو میری پیدائش کے ساتھ ہی میری زبان کھینچ لینی چاہیے تھی۔,You should have pulled my tongue,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,56.0,00:03:26.040,میں کچھ کہنے کے قابل نہیں ہوتا۔,I wouldn’t have been able,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,57.0,00:03:27.320,تمہیں,You should have also taken out,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,58.0,00:03:29.000,کیونکہ,because I would not have felt anything,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,59.0,00:03:31.520,جب یہ نواب اور نوشابہ,when this Nawab and Noshaba,,
Duniyapur,,,,,,,,,https://www.youtube.com/watch?v=H5H6eN04uM4,60.0,00:03:33.760,میں ایک زندہ لاش ہوتا,I would have been a living corpse,,
